Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Stock,Weight (kg),Length (cm),Width (cm),Height (cm),Sale price,Regular price,Categories,Tags,Images,Parent,Brands,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
variable,RAV-RAVEDTAFEL-9300000112564326,"Raved Rond Tafelkleed/Tafelzeil Transparant - 0,2 dik - PVC - Afwasbaar",1,,visible,,"<p>Bescherm je tafel stijlvol met dit <strong>transparante ronde tafelzeil van 180 cm</strong>. Gemaakt van <strong>stevig PVC (0,2 mm dik)</strong> en eenvoudig <strong>afwasbaar</strong>, zodat je tafel altijd netjes en beschermd blijft. Ideaal voor dagelijks gebruik, zonder je interieur te verbergen.</p> <h3>Bescherm je tafel zonder de uitstraling te verliezen</h3> <p>Een eettafel is vaak het middelpunt van het huis – waar je eet, werkt en samenkomt. Juist daarom verdient jouw tafel de beste bescherming. Met dit <strong>transparante tafelzeil rond 180 cm</strong> behoud je de natuurlijke uitstraling van je tafel, terwijl je hem optimaal beschermt tegen <strong>krassen, vocht en vlekken</strong>.</p> <h3>Stevig materiaal dat lang meegaat</h3> <p>Het tafelzeil is gemaakt van <strong>hoogwaardig PVC van 0,2 mm dik</strong>, waardoor het stevig op zijn plek blijft liggen en niet snel verschuift. Het materiaal is <strong>duurzaam en slijtvast</strong>, ideaal voor gezinnen met kinderen of voor intensief dagelijks gebruik. In tegenstelling tot stoffen tafelkleden hoef je je geen zorgen te maken over vlekken of wasbeurten.</p> <h3>Praktisch en hygiënisch</h3> <p>Een ongelukje met eten of drinken? Geen probleem. Dit <strong>afwasbare tafelzeil</strong> maak je eenvoudig schoon met een vochtige doek of mild sopje. Zo blijft je tafel altijd hygiënisch en fris, zonder gedoe met wassen of strijken.</p> <h3>Veelzijdig in gebruik</h3> <p>Dankzij het <strong>transparante design</strong> past dit ronde tafelzeil bij ieder interieur. Of je nu een houten, glazen of design tafel hebt: de uitstraling blijft volledig zichtbaar. Dit maakt het zeil geschikt voor zowel de keuken, eetkamer als buiten op het terras. Bovendien is het <strong>waterdicht</strong>, waardoor vocht geen kans krijgt om je tafel te beschadigen.</p> <h3>Waarom kiezen voor dit Raved tafelzeil?</h3> <ul> <li> <p><strong>Rond 180 cm</strong> – perfect passend voor standaard ronde eettafels</p> </li> <li> <p><strong>Transparant PVC van 0,2 mm dik</strong> – behoudt de look van je tafel</p> </li> <li> <p><strong>Afwasbaar & waterdicht</strong> – in een handomdraai schoon</p> </li> <li> <p><strong>Krasbestendig & duurzaam</strong> – geschikt voor dagelijks gebruik</p> </li> <li> <p><strong>Veelzijdig</strong> – binnen én buiten toepasbaar</p> </li> </ul> <p>Met dit <strong>transparante tafelzeil rond 180 cm</strong> kies je voor gemak, hygiëne en een stijlvolle bescherming van je tafel. Wacht niet tot er krassen of vlekken ontstaan – bescherm je tafel vandaag nog en geniet langer van een strak en verzorgd interieur.</p>",1,999,,,,,,,Tafellaken,"Tafellaken,PVC,Tafelzeil,Rond,Effen,Transparant,Raved","https://media.s-bol.com/xMyl85V9xn0l/zmY32wq/1200x1200.jpg, https://media.s-bol.com/mx89kA2BYGPr/Q1gnRzG/550x550.jpg, https://media.s-bol.com/qB6ko0zxjNj2/Q1gnRzG/550x550.jpg, https://media.s-bol.com/qBo265VDnl1D/zmY32wq/550x550.jpg, https://media.s-bol.com/BZO0E1W6EJ4x/3lV656r/550x550.jpg, https://media.s-bol.com/Jpz91xJEp1JK/Q1gnRzG/550x271.jpg, https://media.s-bol.com/qB64LR9m0KlG/3lV656r/550x550.jpg",,Raved,,Size,"140 x 140 cm, 160 x 160 cm, 180 x 180 cm",0,0,140 x 140 cm,,,,,
variation,8720707632602,Raved - Tafelzeil Rond Ø 140 cm - Transparant PVC - Afwasbaar - Tafelbeschermer,1,,visible,,,1,999,,,,,19.99,25.95,Tafellaken,,https://media.s-bol.com/RAXLwP590nKz/NxWvZpL/1200x1200.jpg,RAV-RAVEDTAFEL-9300000112564326,Raved,0,Size,140 x 140 cm,,0,,,,,,
variation,8720707632619,Raved - Tafelzeil Rond Ø 160 cm - Transparant PVC - Afwasbaar - Tafelbeschermer,1,,visible,,,1,999,,,,,19.99,25.95,Tafellaken,,https://media.s-bol.com/goyk79XpBn6D/Z4rL5k8/1200x1200.jpg,RAV-RAVEDTAFEL-9300000112564326,Raved,1,Size,160 x 160 cm,,0,,,,,,
variation,8720707632626,Raved - Tafelzeil Rond Ø 180 cm - Transparant PVC - Afwasbaar - Tafelbeschermer,1,,visible,,,1,999,,,,,19.99,25.95,Tafellaken,,https://media.s-bol.com/xMyl85V9xn0l/zmY32wq/1200x1200.jpg,RAV-RAVEDTAFEL-9300000112564326,Raved,2,Size,180 x 180 cm,,0,,,,,,
simple,8720707633197,Raved Tafelkleed 140 cm x 200 cm - Oranje Polyester - Kreukvrij,1,,visible,,"<p>Maak elke tafel direct feestelijk met dit <strong>kleurige en onderhoudsvriendelijke tafelkleed</strong>. Het gekleurde <strong>polyester</strong> kleed is <strong>kreukvrij</strong> en geschikt voor gebruik <strong>binnen én buiten</strong>, zodat je moeiteloos een gezellige en zorgeloze sfeer creëert.</p> <p>Geef je tafel direct een upgrade met het <strong>primair zoekwoord tafelkleed</strong>: het Raved Oranje Polyester Tafelkleed – Kreukvrij. Dit stijlvolle kleed combineert gevoel en logica: enerzijds creëer je een warme, feestelijke sfeer, anderzijds kies je voor een praktisch en duurzaam materiaal.</p> <h3>Sfeervolle uitstraling bij elk moment</h3> <p>Met de frisse <strong>oranje kleur</strong> breng je direct energie op tafel – ideaal voor de borrel, een bbq met vrienden of een sportavond waarop een sfeeraccent niet mag ontbreken. Binnen of buiten: dit kleed zorgt dat jouw tafel het middelpunt wordt van gezelligheid.</p> <h3>Duurzaam materiaal, moeiteloos onderhoud</h3> <p>Het kleed is gemaakt van <strong>100% polyester</strong>, een materiaal dat sterker is dan katoen, minder krimpt, de kleur beter houdt en makkelijker in onderhoud is. Volgens de productbeschrijving is het kleed vormvast, kleurecht, strijkbaar en wasbaar op 30 °C. Ook is het <strong>waterafstotend</strong>, waardoor een gemorste drank of hapje sneller afgeveegd kan worden. <br />Deze combinatie van eigenschappen betekent: minder zorgen over vlekken of verkleuring, meer tijd om te genieten.</p> <h3>Praktisch in gebruik</h3> <p>Het kleed is ideaal voor gebruik <strong>binnen & buiten</strong> – perfect voor een zomeravond op het terras, maar ook fijn als je gewoon binnen wilt genieten zonder het kleed iedere keer te wisselen. Dankzij de kreukvrije werking ligt het kleed strak zonder dat je veel hoeft te strijken: een groot voordeel bij haast of spontane etentjes.</p> <h3>Beschermt én verfraait je tafel</h3> <p>Een tafelkleed doet meer dan decoreren: het beschermt je tafelblad tegen krassen, vlekken en hitte van borden. Dit kleed maakt die bescherming stijlvol, zonder gedoe. Door de combinatie van kleur en materiaal lever je ook een statement – jouw tafel is klaar voor gasten, voor thema-feestjes of voor dagelijkse gezelligheid.</p> <h3>Waarom dit kleed jouw keuze moet zijn</h3> <ul> <li> <p><strong>Merk</strong>: Raved — vertrouwd merk in tafelkleden.</p> </li> <li> <p><strong>Maat</strong>: maat (laat deze invullen) zorgt voor een juiste overhang en verzorgde uitstraling.</p> </li> <li> <p><strong>Materiaal & eigenschappen</strong>: 100% polyester, waterafstotend, kreukvrij, vormvast, kleurecht.</p> </li> <li> <p><strong>Gebruikssituatie</strong>: binnen en buiten, voor gezellige momenten of thema-avonden.</p> </li> <li> <p><strong>Emotie + logica</strong>: sfeer én gemak — je kiest niet alleen voor uitstraling, maar ook voor praktisch gemak.</p> </li> </ul> <h3>Call-to-action</h3> <p>Wacht niet tot je tafel er weer saai uitziet: kies nu voor dit kleed en creëer vandaag nog een tafel vol sfeer én gemak. Klik op “in winkelwagen” en haal jouw nieuwe sfeermaker in huis!</p>",1,999,,,,,,29.99,Tafellaken,"Tafellaken,Polyester,Tafelkleed,Rechthoek,Effen,Raved","https://media.s-bol.com/1LwElx62N4Vo/k5Wg1KK/1200x1200.jpg, https://media.s-bol.com/Y8ErAo7jZzAY/k5Wg1KK/550x550.jpg, https://media.s-bol.com/WV6pykP51ZDX/k5Wg1KK/550x502.jpg, https://media.s-bol.com/4OxVoE653LW0/k5Wg1KK/550x550.jpg, https://media.s-bol.com/VROoxgv4WYB9/k5Wg1KK/550x178.jpg, https://media.s-bol.com/Y8ErAo7AQmk9/k5Wg1KK/550x550.jpg",,Raved,,,,,,,,,,,
variable,RAV-RAVEDTAFEL-9300000116443882,Raved Polyester Tafelkleed - Uitwasbaar - Kreukvrij,1,,visible,,"<p>Maak elke tafel direct feestelijk met dit <strong>kleurige en onderhoudsvriendelijke tafelkleed</strong>. Het gekleurde <strong>polyester</strong> kleed is <strong>kreukvrij</strong> en geschikt voor gebruik <strong>binnen én buiten</strong>, zodat je moeiteloos een gezellige en zorgeloze sfeer creëert.</p> <p>Geef je tafel direct een upgrade met het <strong>primair zoekwoord tafelkleed</strong>: het Raved Oranje Polyester Tafelkleed – Kreukvrij. Dit stijlvolle kleed combineert gevoel en logica: enerzijds creëer je een warme, feestelijke sfeer, anderzijds kies je voor een praktisch en duurzaam materiaal.</p> <h3>Sfeervolle uitstraling bij elk moment</h3> <p>Met de frisse <strong>oranje kleur</strong> breng je direct energie op tafel – ideaal voor de borrel, een bbq met vrienden of een sportavond waarop een sfeeraccent niet mag ontbreken. Binnen of buiten: dit kleed zorgt dat jouw tafel het middelpunt wordt van gezelligheid.</p> <h3>Duurzaam materiaal, moeiteloos onderhoud</h3> <p>Het kleed is gemaakt van <strong>100% polyester</strong>, een materiaal dat sterker is dan katoen, minder krimpt, de kleur beter houdt en makkelijker in onderhoud is. Volgens de productbeschrijving is het kleed vormvast, kleurecht, strijkbaar en wasbaar op 30 °C. Ook is het <strong>waterafstotend</strong>, waardoor een gemorste drank of hapje sneller afgeveegd kan worden. <br />Deze combinatie van eigenschappen betekent: minder zorgen over vlekken of verkleuring, meer tijd om te genieten.</p> <h3>Praktisch in gebruik</h3> <p>Het kleed is ideaal voor gebruik <strong>binnen & buiten</strong> – perfect voor een zomeravond op het terras, maar ook fijn als je gewoon binnen wilt genieten zonder het kleed iedere keer te wisselen. Dankzij de kreukvrije werking ligt het kleed strak zonder dat je veel hoeft te strijken: een groot voordeel bij haast of spontane etentjes.</p> <h3>Beschermt én verfraait je tafel</h3> <p>Een tafelkleed doet meer dan decoreren: het beschermt je tafelblad tegen krassen, vlekken en hitte van borden. Dit kleed maakt die bescherming stijlvol, zonder gedoe. Door de combinatie van kleur en materiaal lever je ook een statement – jouw tafel is klaar voor gasten, voor thema-feestjes of voor dagelijkse gezelligheid.</p> <h3>Waarom dit kleed jouw keuze moet zijn</h3> <ul> <li> <p><strong>Merk</strong>: Raved — vertrouwd merk in tafelkleden.</p> </li> <li> <p><strong>Maat</strong>: maat (laat deze invullen) zorgt voor een juiste overhang en verzorgde uitstraling.</p> </li> <li> <p><strong>Materiaal & eigenschappen</strong>: 100% polyester, waterafstotend, kreukvrij, vormvast, kleurecht.</p> </li> <li> <p><strong>Gebruikssituatie</strong>: binnen en buiten, voor gezellige momenten of thema-avonden.</p> </li> <li> <p><strong>Emotie + logica</strong>: sfeer én gemak — je kiest niet alleen voor uitstraling, maar ook voor praktisch gemak.</p> </li> </ul> <h3>Call-to-action</h3> <p>Wacht niet tot je tafel er weer saai uitziet: kies nu voor dit kleed en creëer vandaag nog een tafel vol sfeer én gemak. Klik op “in winkelwagen” en haal jouw nieuwe sfeermaker in huis!</p>",1,999,,,,,,,Tafellaken,"Tafellaken,Polyester,Tafelkleed,Rechthoek,Effen,Raved,Rond","https://media.s-bol.com/Y8ErAo7wWlYY/AnErpop/1200x1200.jpg, https://media.s-bol.com/3N1EnB64X66p/AnErpop/550x550.jpg, https://media.s-bol.com/q1x60wQvz3pR/AnErpop/550x502.jpg, https://media.s-bol.com/Y8ErAo72m5V9/AnErpop/550x178.jpg, https://media.s-bol.com/2Mk2mz8jXymA/AnErpop/550x550.jpg, https://media.s-bol.com/RN6kq2lmOk70/AnErpop/550x550.jpg",,Raved,,Size,"140 x 180 cm, 140 x 200 cm, 140 x 220 cm, 140 x 240 cm, 140 x 260 cm, 140 x 300 cm, 160 x 160 cm",0,0,140 x 180 cm,,,,,
variation,8720707634262,Raved Tafelkleed 140 cm x 180 cm - Oranje Polyester - Kreukvrij,1,,visible,,,1,999,,,,,28.95,39.99,Tafellaken,,https://media.s-bol.com/NJkXm660vWP2/lOW01LV/1200x1200.jpg,RAV-RAVEDTAFEL-9300000116443882,Raved,0,Size,140 x 180 cm,,0,,,,,,
variation,8720707632848,Raved Tafelkleed 140 cm x 200 cm - Groen Polyester - Kreukvrij,1,,visible,,,1,999,,,,,28.95,39.99,Tafellaken,,https://media.s-bol.com/qrVl3P40X7w0/lql73V/1200x527.jpg,RAV-RAVEDTAFEL-9300000116443882,Raved,1,Size,140 x 200 cm,,0,,,,,,
variation,8720707632855,Raved Tafelkleed 140 cm x 220 cm - Groen Polyester - Kreukvrij,1,,visible,,,1,999,,,,,28.95,39.99,Tafellaken,,https://media.s-bol.com/5P8XA3zDWmMB/ElLEp7Y/1200x1200.jpg,RAV-RAVEDTAFEL-9300000116443882,Raved,2,Size,140 x 220 cm,,0,,,,,,
variation,8720707632862,Raved Tafelkleed 140 cm x 240 cm - Groen Polyester - Kreukvrij,1,,visible,,,1,999,,,,,28.95,39.99,Tafellaken,,https://media.s-bol.com/mn2Y3LAPYjQG/pxp23X/1200x527.jpg,RAV-RAVEDTAFEL-9300000116443882,Raved,3,Size,140 x 240 cm,,0,,,,,,
variation,8720707632879,Raved Tafelkleed 140 cm x 260 cm - Groen Polyester - Kreukvrij,1,,visible,,,1,999,,,,,28.95,39.99,Tafellaken,,https://media.s-bol.com/ZowzLl3lyYv8/vEyZAM/1200x527.jpg,RAV-RAVEDTAFEL-9300000116443882,Raved,4,Size,140 x 260 cm,,0,,,,,,
variation,8720707634279,Raved Tafelkleed 140 cm x 300 cm - Oranje Polyester - Kreukvrij,1,,visible,,,1,999,,,,,28.95,39.99,Tafellaken,,https://media.s-bol.com/RN6kq2lZXRx0/zmgAk5O/1200x1200.jpg,RAV-RAVEDTAFEL-9300000116443882,Raved,5,Size,140 x 300 cm,,0,,,,,,
variation,8720707632671,Raved Rond Tafelkleed ø 160 cm - Olijf Groen - Polyester - Kreukvrij,1,,visible,,,1,999,,,,,28.95,39.99,Tafellaken,,https://media.s-bol.com/7ZMAvBNpGLvB/DRW5QEA/1200x1200.jpg,RAV-RAVEDTAFEL-9300000116443882,Raved,6,Size,160 x 160 cm,,0,,,,,,
